ds,y
2016-10-02,40
2016-10-03,40
2016-10-04,40
2016-10-05,40
2016-10-06,40
2016-10-07,40
2016-10-08,40
2016-10-09,40
2016-10-10,40
2016-10-11,40
2016-10-12,40
2016-10-13,40
2016-10-14,40
2016-10-15,40
2016-10-16,40
2016-10-17,40
2016-10-18,40
2016-10-19,40
2016-10-20,40
2016-10-21,40
2016-10-22,40
2016-10-23,40
2016-10-24,40
2016-10-25,40
2016-10-26,40
2016-10-27,40
2016-10-28,40
2016-10-29,40
2016-10-30,40
2016-10-31,40
2016-11-01,43
2016-11-02,43
2016-11-03,43
2016-11-04,43
2016-11-05,43
2016-11-06,43
2016-11-07,43
2016-11-08,43
2016-11-09,43
2016-11-10,43
2016-11-11,43
2016-11-12,43
2016-11-13,43
2016-11-14,43
2016-11-15,43
2016-11-16,43
2016-11-17,43
2016-11-18,43
2016-11-19,43
2016-11-20,43
2016-11-21,43
2016-11-22,43
2016-11-23,43
2016-11-24,43
2016-11-25,43
2016-11-26,43
2016-11-27,43
2016-11-28,43
2016-11-29,43
2016-11-30,43
2016-12-01,43
2016-12-02,43
2016-12-03,43
2016-12-04,43
2016-12-05,43
2016-12-06,43
2016-12-07,43
2016-12-08,43
2016-12-09,43
2016-12-10,43
2016-12-11,43
2016-12-12,43
2016-12-13,43
2016-12-14,43
2016-12-15,43
2016-12-16,43
2016-12-17,43
2016-12-18,43
2016-12-19,43
2016-12-20,43
2016-12-21,43
2016-12-22,43
2016-12-23,43
2016-12-24,43
2016-12-25,43
2016-12-26,43
2016-12-27,43
2016-12-28,43
2016-12-29,43
2016-12-30,43
2016-12-31,43
2017-01-01,46
2017-01-02,46
2017-01-03,46
2017-01-04,46
2017-01-05,46
2017-01-06,46
2017-01-07,46
2017-01-08,46
2017-01-09,46
2017-01-10,46
2017-01-11,46
2017-01-12,46
2017-01-13,46
2017-01-14,46
2017-01-15,46
2017-01-16,46
2017-01-17,46
2017-01-18,46
2017-01-19,46
2017-01-20,46
2017-01-21,46
2017-01-22,46
2017-01-23,46
2017-01-24,46
2017-01-25,46
2017-01-26,46
2017-01-27,46
2017-01-28,46
2017-01-29,46
2017-01-30,46
2017-01-31,46
2017-02-01,58
2017-02-02,58
2017-02-03,58
2017-02-04,58
2017-02-05,58
2017-02-06,58
2017-02-07,58
2017-02-08,58
2017-02-09,58
2017-02-10,58
2017-02-11,58
2017-02-12,58
2017-02-13,58
2017-02-14,58
2017-02-15,58
2017-02-16,58
2017-02-17,58
2017-02-18,58
2017-02-19,58
2017-02-20,58
2017-02-21,58
2017-02-22,58
2017-02-23,58
2017-02-24,58
2017-02-25,58
2017-02-26,58
2017-02-27,58
2017-02-28,58
2017-03-01,56
2017-03-02,56
2017-03-03,56
2017-03-04,56
2017-03-05,56
2017-03-06,56
2017-03-07,56
2017-03-08,56
2017-03-09,56
2017-03-10,56
2017-03-11,56
2017-03-12,56
2017-03-13,56
2017-03-14,56
2017-03-15,56
2017-03-16,56
2017-03-17,56
2017-03-18,56
2017-03-19,56
2017-03-20,56
2017-03-21,56
2017-03-22,56
2017-03-23,56
2017-03-24,56
2017-03-25,56
2017-03-26,56
2017-03-27,56
2017-03-28,56
2017-03-29,56
2017-03-30,56
2017-03-31,56
2017-04-01,44
2017-04-02,44
2017-04-03,44
2017-04-04,44
2017-04-05,44
2017-04-06,44
2017-04-07,44
2017-04-08,44
2017-04-09,44
2017-04-10,44
2017-04-11,44
2017-04-12,44
2017-04-13,44
2017-04-14,44
2017-04-15,44
2017-04-16,44
2017-04-17,44
2017-04-18,44
2017-04-19,44
2017-04-20,44
2017-04-21,44
2017-04-22,44
2017-04-23,44
2017-04-24,44
2017-04-25,44
2017-04-26,44
2017-04-27,44
2017-04-28,44
2017-04-29,44
2017-04-30,44
2017-05-01,67
2017-05-02,67
2017-05-03,67
2017-05-04,67
2017-05-05,67
2017-05-06,67
2017-05-07,67
2017-05-08,67
2017-05-09,67
2017-05-10,67
2017-05-11,67
2017-05-12,67
2017-05-13,67
2017-05-14,67
2017-05-15,67
2017-05-16,67
2017-05-17,67
2017-05-18,67
2017-05-19,67
2017-05-20,67
2017-05-21,67
2017-05-22,67
2017-05-23,67
2017-05-24,67
2017-05-25,67
2017-05-26,67
2017-05-27,67
2017-05-28,67
2017-05-29,67
2017-05-30,67
2017-05-31,67
2017-06-01,59
2017-06-02,59
2017-06-03,59
2017-06-04,59
2017-06-05,59
2017-06-06,59
2017-06-07,59
2017-06-08,59
2017-06-09,59
2017-06-10,59
2017-06-11,59
2017-06-12,59
2017-06-13,59
2017-06-14,59
2017-06-15,59
2017-06-16,59
2017-06-17,59
2017-06-18,59
2017-06-19,59
2017-06-20,59
2017-06-21,59
2017-06-22,59
2017-06-23,59
2017-06-24,59
2017-06-25,59
2017-06-26,59
2017-06-27,59
2017-06-28,59
2017-06-29,59
2017-06-30,59
2017-07-01,63
2017-07-02,63
2017-07-03,63
2017-07-04,63
2017-07-05,63
2017-07-06,63
2017-07-07,63
2017-07-08,63
2017-07-09,63
2017-07-10,63
2017-07-11,63
2017-07-12,63
2017-07-13,63
2017-07-14,63
2017-07-15,63
2017-07-16,63
2017-07-17,63
2017-07-18,63
2017-07-19,63
2017-07-20,63
2017-07-21,63
2017-07-22,63
2017-07-23,63
2017-07-24,63
2017-07-25,63
2017-07-26,63
2017-07-27,63
2017-07-28,63
2017-07-29,63
2017-07-30,63
2017-07-31,63
2017-08-01,59
2017-08-02,59
2017-08-03,59
2017-08-04,59
2017-08-05,59
2017-08-06,59
2017-08-07,59
2017-08-08,59
2017-08-09,59
2017-08-10,59
2017-08-11,59
2017-08-12,59
2017-08-13,59
2017-08-14,59
2017-08-15,59
2017-08-16,59
2017-08-17,59
2017-08-18,59
2017-08-19,59
2017-08-20,59
2017-08-21,59
2017-08-22,59
2017-08-23,59
2017-08-24,59
2017-08-25,59
2017-08-26,59
2017-08-27,59
2017-08-28,59
2017-08-29,59
2017-08-30,59
2017-08-31,59
2017-09-01,50
2017-09-02,50
2017-09-03,50
2017-09-04,50
2017-09-05,50
2017-09-06,50
2017-09-07,50
2017-09-08,50
2017-09-09,50
2017-09-10,50
2017-09-11,50
2017-09-12,50
2017-09-13,50
2017-09-14,50
2017-09-15,50
2017-09-16,50
2017-09-17,50
2017-09-18,50
2017-09-19,50
2017-09-20,50
2017-09-21,50
2017-09-22,50
2017-09-23,50
2017-09-24,50
2017-09-25,50
2017-09-26,50
2017-09-27,50
2017-09-28,50
2017-09-29,50
2017-09-30,50
2017-10-01,49
2017-10-02,49
2017-10-03,49
2017-10-04,49
2017-10-05,49
2017-10-06,49
2017-10-07,49
2017-10-08,49
2017-10-09,49
2017-10-10,49
2017-10-11,49
2017-10-12,49
2017-10-13,49
2017-10-14,49
2017-10-15,49
2017-10-16,49
2017-10-17,49
2017-10-18,49
2017-10-19,49
2017-10-20,49
2017-10-21,49
2017-10-22,49
2017-10-23,49
2017-10-24,49
2017-10-25,49
2017-10-26,49
2017-10-27,49
2017-10-28,49
2017-10-29,49
2017-10-30,49
2017-10-31,49
2017-11-01,45
2017-11-02,45
2017-11-03,45
2017-11-04,45
2017-11-05,45
2017-11-06,45
2017-11-07,45
2017-11-08,45
2017-11-09,45
2017-11-10,45
2017-11-11,45
2017-11-12,45
2017-11-13,45
2017-11-14,45
2017-11-15,45
2017-11-16,45
2017-11-17,45
2017-11-18,45
2017-11-19,45
2017-11-20,45
2017-11-21,45
2017-11-22,45
2017-11-23,45
2017-11-24,45
2017-11-25,45
2017-11-26,45
2017-11-27,45
2017-11-28,45
2017-11-29,45
2017-11-30,45
2017-12-01,50
2017-12-02,50
2017-12-03,50
2017-12-04,50
2017-12-05,50
2017-12-06,50
2017-12-07,50
2017-12-08,50
2017-12-09,50
2017-12-10,50
2017-12-11,50
2017-12-12,50
2017-12-13,50
2017-12-14,50
2017-12-15,50
2017-12-16,50
2017-12-17,50
2017-12-18,50
2017-12-19,50
2017-12-20,50
2017-12-21,50
2017-12-22,50
2017-12-23,50
2017-12-24,50
2017-12-25,50
2017-12-26,50
2017-12-27,50
2017-12-28,50
2017-12-29,50
2017-12-30,50
2017-12-31,50
2018-01-01,68
2018-01-02,68
2018-01-03,68
2018-01-04,68
2018-01-05,68
2018-01-06,68
2018-01-07,68
2018-01-08,68
2018-01-09,68
2018-01-10,68
2018-01-11,68
2018-01-12,68
2018-01-13,68
2018-01-14,68
2018-01-15,68
2018-01-16,68
2018-01-17,68
2018-01-18,68
2018-01-19,68
2018-01-20,68
2018-01-21,68
2018-01-22,68
2018-01-23,68
2018-01-24,68
2018-01-25,68
2018-01-26,68
2018-01-27,68
2018-01-28,68
2018-01-29,68
2018-01-30,68
2018-01-31,68
2018-02-01,72
2018-02-02,72
2018-02-03,72
2018-02-04,72
2018-02-05,72
2018-02-06,72
2018-02-07,72
2018-02-08,72
2018-02-09,72
2018-02-10,72
2018-02-11,72
2018-02-12,72
2018-02-13,72
2018-02-14,72
2018-02-15,72
2018-02-16,72
2018-02-17,72
2018-02-18,72
2018-02-19,72
2018-02-20,72
2018-02-21,72
2018-02-22,72
2018-02-23,72
2018-02-24,72
2018-02-25,72
2018-02-26,72
2018-02-27,72
2018-02-28,72
2018-03-01,64
2018-03-02,64
2018-03-03,64
2018-03-04,64
2018-03-05,64
2018-03-06,64
2018-03-07,64
2018-03-08,64
2018-03-09,64
2018-03-10,64
2018-03-11,64
2018-03-12,64
2018-03-13,64
2018-03-14,64
2018-03-15,64
2018-03-16,64
2018-03-17,64
2018-03-18,64
2018-03-19,64
2018-03-20,64
2018-03-21,64
2018-03-22,64
2018-03-23,64
2018-03-24,64
2018-03-25,64
2018-03-26,64
2018-03-27,64
2018-03-28,64
2018-03-29,64
2018-03-30,64
2018-03-31,64
2018-04-01,70
2018-04-02,70
2018-04-03,70
2018-04-04,70
2018-04-05,70
2018-04-06,70
2018-04-07,70
2018-04-08,70
2018-04-09,70
2018-04-10,70
2018-04-11,70
2018-04-12,70
2018-04-13,70
2018-04-14,70
2018-04-15,70
2018-04-16,70
2018-04-17,70
2018-04-18,70
2018-04-19,70
2018-04-20,70
2018-04-21,70
2018-04-22,70
2018-04-23,70
2018-04-24,70
2018-04-25,70
2018-04-26,70
2018-04-27,70
2018-04-28,70
2018-04-29,70
2018-04-30,70
2018-05-01,47
2018-05-02,47
2018-05-03,47
2018-05-04,47
2018-05-05,47
2018-05-06,47
2018-05-07,47
2018-05-08,47
2018-05-09,47
2018-05-10,47
2018-05-11,47
2018-05-12,47
2018-05-13,47
2018-05-14,47
2018-05-15,47
2018-05-16,47
2018-05-17,47
2018-05-18,47
2018-05-19,47
2018-05-20,47
2018-05-21,47
2018-05-22,47
2018-05-23,47
2018-05-24,47
2018-05-25,47
2018-05-26,47
2018-05-27,47
2018-05-28,47
2018-05-29,47
2018-05-30,47
2018-05-31,47
2018-06-01,45
2018-06-02,45
2018-06-03,45
2018-06-04,45
2018-06-05,45
2018-06-06,45
2018-06-07,45
2018-06-08,45
2018-06-09,45
2018-06-10,45
2018-06-11,45
2018-06-12,45
2018-06-13,45
2018-06-14,45
2018-06-15,45
2018-06-16,45
2018-06-17,45
2018-06-18,45
2018-06-19,45
2018-06-20,45
2018-06-21,45
2018-06-22,45
2018-06-23,45
2018-06-24,45
2018-06-25,45
2018-06-26,45
2018-06-27,45
2018-06-28,45
2018-06-29,45
2018-06-30,45
2018-07-01,55
2018-07-02,55
2018-07-03,55
2018-07-04,55
2018-07-05,55
2018-07-06,55
2018-07-07,55
2018-07-08,55
2018-07-09,55
2018-07-10,55
2018-07-11,55
2018-07-12,55
2018-07-13,55
2018-07-14,55
2018-07-15,55
2018-07-16,55
2018-07-17,55
2018-07-18,55
2018-07-19,55
2018-07-20,55
2018-07-21,55
2018-07-22,55
2018-07-23,55
2018-07-24,55
2018-07-25,55
2018-07-26,55
2018-07-27,55
2018-07-28,55
2018-07-29,55
2018-07-30,55
2018-07-31,55
2018-08-01,46
2018-08-02,46
2018-08-03,46
2018-08-04,46
2018-08-05,46
2018-08-06,46
2018-08-07,46
2018-08-08,46
2018-08-09,46
2018-08-10,46
2018-08-11,46
2018-08-12,46
2018-08-13,46
2018-08-14,46
2018-08-15,46
2018-08-16,46
2018-08-17,46
2018-08-18,46
2018-08-19,46
2018-08-20,46
2018-08-21,46
2018-08-22,46
2018-08-23,46
2018-08-24,46
2018-08-25,46
2018-08-26,46
2018-08-27,46
2018-08-28,46
2018-08-29,46
2018-08-30,46
2018-08-31,46
2018-09-01,60
2018-09-02,60
2018-09-03,60
2018-09-04,60
2018-09-05,60
2018-09-06,60
2018-09-07,60
2018-09-08,60
2018-09-09,60
2018-09-10,60
2018-09-11,60
2018-09-12,60
2018-09-13,60
2018-09-14,60
2018-09-15,60
2018-09-16,60
2018-09-17,60
2018-09-18,60
2018-09-19,60
2018-09-20,60
2018-09-21,60
2018-09-22,60
2018-09-23,60
2018-09-24,60
2018-09-25,60
2018-09-26,60
2018-09-27,60
2018-09-28,60
2018-09-29,60
2018-09-30,60
2018-10-01,80
2018-10-02,80
2018-10-03,80
2018-10-04,80
2018-10-05,80
2018-10-06,80
2018-10-07,80
2018-10-08,80
2018-10-09,80
2018-10-10,80
2018-10-11,80
2018-10-12,80
2018-10-13,80
2018-10-14,80
2018-10-15,80
2018-10-16,80
2018-10-17,80
2018-10-18,80
2018-10-19,80
2018-10-20,80
2018-10-21,80
2018-10-22,80
2018-10-23,80
2018-10-24,80
2018-10-25,80
2018-10-26,80
2018-10-27,80
2018-10-28,80
2018-10-29,80
2018-10-30,80
2018-10-31,80
2018-11-01,52
2018-11-02,52
2018-11-03,52
2018-11-04,52
2018-11-05,52
2018-11-06,52
2018-11-07,52
2018-11-08,52
2018-11-09,52
2018-11-10,52
2018-11-11,52
2018-11-12,52
2018-11-13,52
2018-11-14,52
2018-11-15,52
2018-11-16,52
2018-11-17,52
2018-11-18,52
2018-11-19,52
2018-11-20,52
2018-11-21,52
2018-11-22,52
2018-11-23,52
2018-11-24,52
2018-11-25,52
2018-11-26,52
2018-11-27,52
2018-11-28,52
2018-11-29,52
2018-11-30,52
2018-12-01,66
2018-12-02,66
2018-12-03,66
2018-12-04,66
2018-12-05,66
2018-12-06,66
2018-12-07,66
2018-12-08,66
2018-12-09,66
2018-12-10,66
2018-12-11,66
2018-12-12,66
2018-12-13,66
2018-12-14,66
2018-12-15,66
2018-12-16,66
2018-12-17,66
2018-12-18,66
2018-12-19,66
2018-12-20,66
2018-12-21,66
2018-12-22,66
2018-12-23,66
2018-12-24,66
2018-12-25,66
2018-12-26,66
2018-12-27,66
2018-12-28,66
2018-12-29,66
2018-12-30,66
2018-12-31,66
2019-01-01,73
2019-01-02,73
2019-01-03,73
2019-01-04,73
2019-01-05,73
2019-01-06,73
2019-01-07,73
2019-01-08,73
2019-01-09,73
2019-01-10,73
2019-01-11,73
2019-01-12,73
2019-01-13,73
2019-01-14,73
2019-01-15,73
2019-01-16,73
2019-01-17,73
2019-01-18,73
2019-01-19,73
2019-01-20,73
2019-01-21,73
2019-01-22,73
2019-01-23,73
2019-01-24,73
2019-01-25,73
2019-01-26,73
2019-01-27,73
2019-01-28,73
2019-01-29,73
2019-01-30,73
2019-01-31,73
2019-02-01,61
2019-02-02,61
2019-02-03,61
2019-02-04,61
2019-02-05,61
2019-02-06,61
2019-02-07,61
2019-02-08,61
2019-02-09,61
2019-02-10,61
2019-02-11,61
2019-02-12,61
2019-02-13,61
2019-02-14,61
2019-02-15,61
2019-02-16,61
2019-02-17,61
2019-02-18,61
2019-02-19,61
2019-02-20,61
2019-02-21,61
2019-02-22,61
2019-02-23,61
2019-02-24,61
2019-02-25,61
2019-02-26,61
2019-02-27,61
2019-02-28,61
2019-03-01,75
2019-03-02,75
2019-03-03,75
2019-03-04,75
2019-03-05,75
2019-03-06,75
2019-03-07,75
2019-03-08,75
2019-03-09,75
2019-03-10,75
2019-03-11,75
2019-03-12,75
2019-03-13,75
2019-03-14,75
2019-03-15,75
2019-03-16,75
2019-03-17,75
2019-03-18,75
2019-03-19,75
2019-03-20,75
2019-03-21,75
2019-03-22,75
2019-03-23,75
2019-03-24,75
2019-03-25,75
2019-03-26,75
2019-03-27,75
2019-03-28,75
2019-03-29,75
2019-03-30,75
2019-03-31,75
2019-04-01,73
2019-04-02,73
2019-04-03,73
2019-04-04,73
2019-04-05,73
2019-04-06,73
2019-04-07,73
2019-04-08,73
2019-04-09,73
2019-04-10,73
2019-04-11,73
2019-04-12,73
2019-04-13,73
2019-04-14,73
2019-04-15,73
2019-04-16,73
2019-04-17,73
2019-04-18,73
2019-04-19,73
2019-04-20,73
2019-04-21,73
2019-04-22,73
2019-04-23,73
2019-04-24,73
2019-04-25,73
2019-04-26,73
2019-04-27,73
2019-04-28,73
2019-04-29,73
2019-04-30,73
2019-05-01,85
2019-05-02,85
2019-05-03,85
2019-05-04,85
2019-05-05,85
2019-05-06,85
2019-05-07,85
2019-05-08,85
2019-05-09,85
2019-05-10,85
2019-05-11,85
2019-05-12,85
2019-05-13,85
2019-05-14,85
2019-05-15,85
2019-05-16,85
2019-05-17,85
2019-05-18,85
2019-05-19,85
2019-05-20,85
2019-05-21,85
2019-05-22,85
2019-05-23,85
2019-05-24,85
2019-05-25,85
2019-05-26,85
2019-05-27,85
2019-05-28,85
2019-05-29,85
2019-05-30,85
2019-05-31,85
2019-06-01,33
2019-06-02,33
2019-06-03,33
2019-06-04,33
2019-06-05,33
2019-06-06,33
2019-06-07,33
2019-06-08,33
2019-06-09,33
2019-06-10,33
2019-06-11,33
2019-06-12,33
2019-06-13,33
2019-06-14,33
2019-06-15,33
2019-06-16,33
2019-06-17,33
2019-06-18,33
2019-06-19,33
2019-06-20,33
2019-06-21,33
2019-06-22,33
2019-06-23,33
2019-06-24,33
2019-06-25,33
2019-06-26,33
2019-06-27,33
2019-06-28,33
2019-06-29,33
2019-06-30,33
2019-07-01,40
2019-07-02,40
2019-07-03,40
2019-07-04,40
2019-07-05,40
2019-07-06,40
2019-07-07,40
2019-07-08,40
2019-07-09,40
2019-07-10,40
2019-07-11,40
2019-07-12,40
2019-07-13,40
2019-07-14,40
2019-07-15,40
2019-07-16,40
2019-07-17,40
2019-07-18,40
2019-07-19,40
2019-07-20,40
2019-07-21,40
2019-07-22,40
2019-07-23,40
2019-07-24,40
2019-07-25,40
2019-07-26,40
2019-07-27,40
2019-07-28,40
2019-07-29,40
2019-07-30,40
2019-07-31,40
2019-08-01,43
2019-08-02,43
2019-08-03,43
2019-08-04,43
2019-08-05,43
2019-08-06,43
2019-08-07,43
2019-08-08,43
2019-08-09,43
2019-08-10,43
2019-08-11,43
2019-08-12,43
2019-08-13,43
2019-08-14,43
2019-08-15,43
2019-08-16,43
2019-08-17,43
2019-08-18,43
2019-08-19,43
2019-08-20,43
2019-08-21,43
2019-08-22,43
2019-08-23,43
2019-08-24,43
2019-08-25,43
2019-08-26,43
2019-08-27,43
2019-08-28,43
2019-08-29,43
2019-08-30,43
2019-08-31,43
2019-09-01,37
2019-09-02,37
2019-09-03,37
2019-09-04,37
2019-09-05,37
2019-09-06,37
2019-09-07,37
2019-09-08,37
2019-09-09,37
2019-09-10,37
2019-09-11,37
2019-09-12,37
2019-09-13,37
2019-09-14,37
2019-09-15,37
2019-09-16,37
2019-09-17,37
2019-09-18,37
2019-09-19,37
2019-09-20,37
2019-09-21,37
2019-09-22,37
2019-09-23,37
2019-09-24,37
2019-09-25,37
2019-09-26,37
2019-09-27,37
2019-09-28,37
2019-09-29,37
2019-09-30,37
2019-10-01,39
2019-10-02,39
2019-10-03,39
2019-10-04,39
2019-10-05,39
2019-10-06,39
2019-10-07,39
2019-10-08,39
2019-10-09,39
2019-10-10,39
2019-10-11,39
2019-10-12,39
2019-10-13,39
2019-10-14,39
2019-10-15,39
2019-10-16,39
2019-10-17,39
2019-10-18,39
2019-10-19,39
2019-10-20,39
2019-10-21,39
2019-10-22,39
2019-10-23,39
2019-10-24,39
2019-10-25,39
2019-10-26,39
2019-10-27,39
2019-10-28,39
2019-10-29,39
2019-10-30,39
2019-10-31,39
2019-11-01,30
2019-11-02,30
2019-11-03,30
2019-11-04,30
2019-11-05,30
2019-11-06,30
2019-11-07,30
2019-11-08,30
2019-11-09,30
2019-11-10,30
2019-11-11,30
2019-11-12,30
2019-11-13,30
2019-11-14,30
2019-11-15,30
2019-11-16,30
2019-11-17,30
2019-11-18,30
2019-11-19,30
2019-11-20,30
2019-11-21,30
2019-11-22,30
2019-11-23,30
2019-11-24,30
2019-11-25,30
2019-11-26,30
2019-11-27,30
2019-11-28,30
2019-11-29,30
2019-11-30,30
2019-12-01,31
2019-12-02,31
2019-12-03,31
2019-12-04,31
2019-12-05,31
2019-12-06,31
2019-12-07,31
2019-12-08,31
2019-12-09,31
2019-12-10,31
2019-12-11,31
2019-12-12,31
2019-12-13,31
2019-12-14,31
2019-12-15,31
2019-12-16,31
2019-12-17,31
2019-12-18,31
2019-12-19,31
2019-12-20,31
2019-12-21,31
2019-12-22,31
2019-12-23,31
2019-12-24,31
2019-12-25,31
2019-12-26,31
2019-12-27,31
2019-12-28,31
2019-12-29,31
2019-12-30,31
2019-12-31,31
2020-01-01,57
2020-01-02,57
2020-01-03,57
2020-01-04,57
2020-01-05,57
2020-01-06,57
2020-01-07,57
2020-01-08,57
2020-01-09,57
2020-01-10,57
2020-01-11,57
2020-01-12,57
2020-01-13,57
2020-01-14,57
2020-01-15,57
2020-01-16,57
2020-01-17,57
2020-01-18,57
2020-01-19,57
2020-01-20,57
2020-01-21,57
2020-01-22,57
2020-01-23,57
2020-01-24,57
2020-01-25,57
2020-01-26,57
2020-01-27,57
2020-01-28,57
2020-01-29,57
2020-01-30,57
2020-01-31,57
2020-02-01,51
2020-02-02,51
2020-02-03,51
2020-02-04,51
2020-02-05,51
2020-02-06,51
2020-02-07,51
2020-02-08,51
2020-02-09,51
2020-02-10,51
2020-02-11,51
2020-02-12,51
2020-02-13,51
2020-02-14,51
2020-02-15,51
2020-02-16,51
2020-02-17,51
2020-02-18,51
2020-02-19,51
2020-02-20,51
2020-02-21,51
2020-02-22,51
2020-02-23,51
2020-02-24,51
2020-02-25,51
2020-02-26,51
2020-02-27,51
2020-02-28,51
2020-02-29,51
2020-03-01,75
2020-03-02,75
2020-03-03,75
2020-03-04,75
2020-03-05,75
2020-03-06,75
2020-03-07,75
2020-03-08,75
2020-03-09,75
2020-03-10,75
2020-03-11,75
2020-03-12,75
2020-03-13,75
2020-03-14,75
2020-03-15,75
2020-03-16,75
2020-03-17,75
2020-03-18,75
2020-03-19,75
2020-03-20,75
2020-03-21,75
2020-03-22,75
2020-03-23,75
2020-03-24,75
2020-03-25,75
2020-03-26,75
2020-03-27,75
2020-03-28,75
2020-03-29,75
2020-03-30,75
2020-03-31,75
2020-04-01,73
2020-04-02,73
2020-04-03,73
2020-04-04,73
2020-04-05,73
2020-04-06,73
2020-04-07,73
2020-04-08,73
2020-04-09,73
2020-04-10,73
2020-04-11,73
2020-04-12,73
2020-04-13,73
2020-04-14,73
2020-04-15,73
2020-04-16,73
2020-04-17,73
2020-04-18,73
2020-04-19,73
2020-04-20,73
2020-04-21,73
2020-04-22,73
2020-04-23,73
2020-04-24,73
2020-04-25,73
2020-04-26,73
2020-04-27,73
2020-04-28,73
2020-04-29,73
2020-04-30,73
2020-05-01,85
2020-05-02,85
2020-05-03,85
2020-05-04,85
2020-05-05,85
2020-05-06,85
2020-05-07,85
2020-05-08,85
2020-05-09,85
2020-05-10,85
2020-05-11,85
2020-05-12,85
2020-05-13,85
2020-05-14,85
2020-05-15,85
2020-05-16,85
2020-05-17,85
2020-05-18,85
2020-05-19,85
2020-05-20,85
2020-05-21,85
2020-05-22,85
2020-05-23,85
2020-05-24,85
2020-05-25,85
2020-05-26,85
2020-05-27,85
2020-05-28,85
2020-05-29,85
2020-05-30,85
2020-05-31,85
2020-06-01,33
2020-06-02,33
2020-06-03,33
2020-06-04,33
2020-06-05,33
2020-06-06,33
2020-06-07,33
2020-06-08,33
2020-06-09,33
2020-06-10,33
2020-06-11,33
2020-06-12,33
2020-06-13,33
2020-06-14,33
2020-06-15,33
2020-06-16,33
2020-06-17,33
2020-06-18,33
2020-06-19,33
2020-06-20,33
2020-06-21,33
2020-06-22,33
2020-06-23,33
2020-06-24,33
2020-06-25,33
2020-06-26,33
2020-06-27,33
2020-06-28,33
2020-06-29,33
2020-06-30,33
2020-07-01,36
2020-07-02,36
2020-07-03,36
2020-07-04,36
2020-07-05,36
2020-07-06,36
2020-07-07,36
2020-07-08,36
2020-07-09,36
2020-07-10,36
2020-07-11,36
2020-07-12,36
2020-07-13,36
2020-07-14,36
2020-07-15,36
2020-07-16,36
2020-07-17,36
2020-07-18,36
2020-07-19,36
2020-07-20,36
2020-07-21,36
2020-07-22,36
2020-07-23,36
2020-07-24,36
2020-07-25,36
2020-07-26,36
2020-07-27,36
2020-07-28,36
2020-07-29,36
2020-07-30,36
2020-07-31,36
2020-08-01,47
2020-08-02,47
2020-08-03,47
2020-08-04,47
2020-08-05,47
2020-08-06,47
2020-08-07,47
2020-08-08,47
2020-08-09,47
2020-08-10,47
2020-08-11,47
2020-08-12,47
2020-08-13,47
2020-08-14,47
2020-08-15,47
2020-08-16,47
2020-08-17,47
2020-08-18,47
2020-08-19,47
2020-08-20,47
2020-08-21,47
2020-08-22,47
2020-08-23,47
2020-08-24,47
2020-08-25,47
2020-08-26,47
2020-08-27,47
2020-08-28,47
2020-08-29,47
2020-08-30,47
2020-08-31,47
2020-09-01,26
2020-09-02,26
2020-09-03,26
2020-09-04,26
2020-09-05,26
2020-09-06,26
2020-09-07,26
2020-09-08,26
2020-09-09,26
2020-09-10,26
2020-09-11,26
2020-09-12,26
2020-09-13,26
2020-09-14,26
2020-09-15,26
2020-09-16,26
2020-09-17,26
2020-09-18,26
2020-09-19,26
2020-09-20,26
2020-09-21,26
2020-09-22,26
2020-09-23,26
2020-09-24,26
2020-09-25,26
2020-09-26,26
2020-09-27,26
2020-09-28,26
2020-09-29,26
2020-09-30,26
2020-10-01,27
2020-10-02,27
2020-10-03,27
2020-10-04,27
2020-10-05,27
2020-10-06,27
2020-10-07,27
2020-10-08,27
2020-10-09,27
2020-10-10,27
2020-10-11,27
2020-10-12,27
2020-10-13,27
2020-10-14,27
2020-10-15,27
2020-10-16,27
2020-10-17,27
2020-10-18,27
2020-10-19,27
2020-10-20,27
2020-10-21,27
2020-10-22,27
2020-10-23,27
2020-10-24,27
2020-10-25,27
2020-10-26,27
2020-10-27,27
2020-10-28,27
2020-10-29,27
2020-10-30,27
2020-10-31,27
2020-11-01,51
2020-11-02,51
2020-11-03,51
2020-11-04,51
2020-11-05,51
2020-11-06,51
2020-11-07,51
2020-11-08,51
2020-11-09,51
2020-11-10,51
2020-11-11,51
2020-11-12,51
2020-11-13,51
2020-11-14,51
2020-11-15,51
2020-11-16,51
2020-11-17,51
2020-11-18,51
2020-11-19,51
2020-11-20,51
2020-11-21,51
2020-11-22,51
2020-11-23,51
2020-11-24,51
2020-11-25,51
2020-11-26,51
2020-11-27,51
2020-11-28,51
2020-11-29,51
2020-11-30,51
2020-12-01,64
2020-12-02,64
2020-12-03,64
2020-12-04,64
2020-12-05,64
2020-12-06,64
2020-12-07,64
2020-12-08,64
2020-12-09,64
2020-12-10,64
2020-12-11,64
2020-12-12,64
2020-12-13,64
2020-12-14,64
2020-12-15,64
2020-12-16,64
2020-12-17,64
2020-12-18,64
2020-12-19,64
2020-12-20,64
2020-12-21,64
2020-12-22,64
2020-12-23,64
2020-12-24,64
2020-12-25,64
2020-12-26,64
2020-12-27,64
2020-12-28,64
2020-12-29,64
2020-12-30,64
2020-12-31,64
2021-01-01,49
2021-01-02,49
2021-01-03,49
