ds, y 
02/10/2016,40
03/10/2016,40
04/10/2016,40
05/10/2016,40
06/10/2016,40
07/10/2016,40
08/10/2016,40
09/10/2016,40
10/10/2016,40
11/10/2016,40
12/10/2016,40
13/10/2016,40
14/10/2016,40
15/10/2016,40
16/10/2016,40
17/10/2016,40
18/10/2016,40
19/10/2016,40
20/10/2016,40
21/10/2016,40
22/10/2016,40
23/10/2016,40
24/10/2016,40
25/10/2016,40
26/10/2016,40
27/10/2016,40
28/10/2016,40
29/10/2016,40
30/10/2016,40
31/10/2016,40
01/11/2016,43
02/11/2016,43
03/11/2016,43
04/11/2016,43
05/11/2016,43
06/11/2016,43
07/11/2016,43
08/11/2016,43
09/11/2016,43
10/11/2016,43
11/11/2016,43
12/11/2016,43
13/11/2016,43
14/11/2016,43
15/11/2016,43
16/11/2016,43
17/11/2016,43
18/11/2016,43
19/11/2016,43
20/11/2016,43
21/11/2016,43
22/11/2016,43
23/11/2016,43
24/11/2016,43
25/11/2016,43
26/11/2016,43
27/11/2016,43
28/11/2016,43
29/11/2016,43
30/11/2016,43
01/12/2016,43
02/12/2016,43
03/12/2016,43
04/12/2016,43
05/12/2016,43
06/12/2016,43
07/12/2016,43
08/12/2016,43
09/12/2016,43
10/12/2016,43
11/12/2016,43
12/12/2016,43
13/12/2016,43
14/12/2016,43
15/12/2016,43
16/12/2016,43
17/12/2016,43
18/12/2016,43
19/12/2016,43
20/12/2016,43
21/12/2016,43
22/12/2016,43
23/12/2016,43
24/12/2016,43
25/12/2016,43
26/12/2016,43
27/12/2016,43
28/12/2016,43
29/12/2016,43
30/12/2016,43
31/12/2016,43
01/01/2017,46
02/01/2017,46
03/01/2017,46
04/01/2017,46
05/01/2017,46
06/01/2017,46
07/01/2017,46
08/01/2017,46
09/01/2017,46
10/01/2017,46
11/01/2017,46
12/01/2017,46
13/01/2017,46
14/01/2017,46
15/01/2017,46
16/01/2017,46
17/01/2017,46
18/01/2017,46
19/01/2017,46
20/01/2017,46
21/01/2017,46
22/01/2017,46
23/01/2017,46
24/01/2017,46
25/01/2017,46
26/01/2017,46
27/01/2017,46
28/01/2017,46
29/01/2017,46
30/01/2017,46
31/01/2017,46
01/02/2017,58
02/02/2017,58
03/02/2017,58
04/02/2017,58
05/02/2017,58
06/02/2017,58
07/02/2017,58
08/02/2017,58
09/02/2017,58
10/02/2017,58
11/02/2017,58
12/02/2017,58
13/02/2017,58
14/02/2017,58
15/02/2017,58
16/02/2017,58
17/02/2017,58
18/02/2017,58
19/02/2017,58
20/02/2017,58
21/02/2017,58
22/02/2017,58
23/02/2017,58
24/02/2017,58
25/02/2017,58
26/02/2017,58
27/02/2017,58
28/02/2017,58
01/03/2017,56
02/03/2017,56
03/03/2017,56
04/03/2017,56
05/03/2017,56
06/03/2017,56
07/03/2017,56
08/03/2017,56
09/03/2017,56
10/03/2017,56
11/03/2017,56
12/03/2017,56
13/03/2017,56
14/03/2017,56
15/03/2017,56
16/03/2017,56
17/03/2017,56
18/03/2017,56
19/03/2017,56
20/03/2017,56
21/03/2017,56
22/03/2017,56
23/03/2017,56
24/03/2017,56
25/03/2017,56
26/03/2017,56
27/03/2017,56
28/03/2017,56
29/03/2017,56
30/03/2017,56
31/03/2017,56
01/04/2017,44
02/04/2017,44
03/04/2017,44
04/04/2017,44
05/04/2017,44
06/04/2017,44
07/04/2017,44
08/04/2017,44
09/04/2017,44
10/04/2017,44
11/04/2017,44
12/04/2017,44
13/04/2017,44
14/04/2017,44
15/04/2017,44
16/04/2017,44
17/04/2017,44
18/04/2017,44
19/04/2017,44
20/04/2017,44
21/04/2017,44
22/04/2017,44
23/04/2017,44
24/04/2017,44
25/04/2017,44
26/04/2017,44
27/04/2017,44
28/04/2017,44
29/04/2017,44
30/04/2017,44
01/05/2017,67
02/05/2017,67
03/05/2017,67
04/05/2017,67
05/05/2017,67
06/05/2017,67
07/05/2017,67
08/05/2017,67
09/05/2017,67
10/05/2017,67
11/05/2017,67
12/05/2017,67
13/05/2017,67
14/05/2017,67
15/05/2017,67
16/05/2017,67
17/05/2017,67
18/05/2017,67
19/05/2017,67
20/05/2017,67
21/05/2017,67
22/05/2017,67
23/05/2017,67
24/05/2017,67
25/05/2017,67
26/05/2017,67
27/05/2017,67
28/05/2017,67
29/05/2017,67
30/05/2017,67
31/05/2017,67
01/06/2017,59
02/06/2017,59
03/06/2017,59
04/06/2017,59
05/06/2017,59
06/06/2017,59
07/06/2017,59
08/06/2017,59
09/06/2017,59
10/06/2017,59
11/06/2017,59
12/06/2017,59
13/06/2017,59
14/06/2017,59
15/06/2017,59
16/06/2017,59
17/06/2017,59
18/06/2017,59
19/06/2017,59
20/06/2017,59
21/06/2017,59
22/06/2017,59
23/06/2017,59
24/06/2017,59
25/06/2017,59
26/06/2017,59
27/06/2017,59
28/06/2017,59
29/06/2017,59
30/06/2017,59
01/07/2017,63
02/07/2017,63
03/07/2017,63
04/07/2017,63
05/07/2017,63
06/07/2017,63
07/07/2017,63
08/07/2017,63
09/07/2017,63
10/07/2017,63
11/07/2017,63
12/07/2017,63
13/07/2017,63
14/07/2017,63
15/07/2017,63
16/07/2017,63
17/07/2017,63
18/07/2017,63
19/07/2017,63
20/07/2017,63
21/07/2017,63
22/07/2017,63
23/07/2017,63
24/07/2017,63
25/07/2017,63
26/07/2017,63
27/07/2017,63
28/07/2017,63
29/07/2017,63
30/07/2017,63
31/07/2017,63
01/08/2017,59
02/08/2017,59
03/08/2017,59
04/08/2017,59
05/08/2017,59
06/08/2017,59
07/08/2017,59
08/08/2017,59
09/08/2017,59
10/08/2017,59
11/08/2017,59
12/08/2017,59
13/08/2017,59
14/08/2017,59
15/08/2017,59
16/08/2017,59
17/08/2017,59
18/08/2017,59
19/08/2017,59
20/08/2017,59
21/08/2017,59
22/08/2017,59
23/08/2017,59
24/08/2017,59
25/08/2017,59
26/08/2017,59
27/08/2017,59
28/08/2017,59
29/08/2017,59
30/08/2017,59
31/08/2017,59
01/09/2017,50
02/09/2017,50
03/09/2017,50
04/09/2017,50
05/09/2017,50
06/09/2017,50
07/09/2017,50
08/09/2017,50
09/09/2017,50
10/09/2017,50
11/09/2017,50
12/09/2017,50
13/09/2017,50
14/09/2017,50
15/09/2017,50
16/09/2017,50
17/09/2017,50
18/09/2017,50
19/09/2017,50
20/09/2017,50
21/09/2017,50
22/09/2017,50
23/09/2017,50
24/09/2017,50
25/09/2017,50
26/09/2017,50
27/09/2017,50
28/09/2017,50
29/09/2017,50
30/09/2017,50
01/10/2017,49
02/10/2017,49
03/10/2017,49
04/10/2017,49
05/10/2017,49
06/10/2017,49
07/10/2017,49
08/10/2017,49
09/10/2017,49
10/10/2017,49
11/10/2017,49
12/10/2017,49
13/10/2017,49
14/10/2017,49
15/10/2017,49
16/10/2017,49
17/10/2017,49
18/10/2017,49
19/10/2017,49
20/10/2017,49
21/10/2017,49
22/10/2017,49
23/10/2017,49
24/10/2017,49
25/10/2017,49
26/10/2017,49
27/10/2017,49
28/10/2017,49
29/10/2017,49
30/10/2017,49
31/10/2017,49
01/11/2017,45
02/11/2017,45
03/11/2017,45
04/11/2017,45
05/11/2017,45
06/11/2017,45
07/11/2017,45
08/11/2017,45
09/11/2017,45
10/11/2017,45
11/11/2017,45
12/11/2017,45
13/11/2017,45
14/11/2017,45
15/11/2017,45
16/11/2017,45
17/11/2017,45
18/11/2017,45
19/11/2017,45
20/11/2017,45
21/11/2017,45
22/11/2017,45
23/11/2017,45
24/11/2017,45
25/11/2017,45
26/11/2017,45
27/11/2017,45
28/11/2017,45
29/11/2017,45
30/11/2017,45
01/12/2017,50
02/12/2017,50
03/12/2017,50
04/12/2017,50
05/12/2017,50
06/12/2017,50
07/12/2017,50
08/12/2017,50
09/12/2017,50
10/12/2017,50
11/12/2017,50
12/12/2017,50
13/12/2017,50
14/12/2017,50
15/12/2017,50
16/12/2017,50
17/12/2017,50
18/12/2017,50
19/12/2017,50
20/12/2017,50
21/12/2017,50
22/12/2017,50
23/12/2017,50
24/12/2017,50
25/12/2017,50
26/12/2017,50
27/12/2017,50
28/12/2017,50
29/12/2017,50
30/12/2017,50
31/12/2017,50
01/01/2018,68
02/01/2018,68
03/01/2018,68
04/01/2018,68
05/01/2018,68
06/01/2018,68
07/01/2018,68
08/01/2018,68
09/01/2018,68
10/01/2018,68
11/01/2018,68
12/01/2018,68
13/01/2018,68
14/01/2018,68
15/01/2018,68
16/01/2018,68
17/01/2018,68
18/01/2018,68
19/01/2018,68
20/01/2018,68
21/01/2018,68
22/01/2018,68
23/01/2018,68
24/01/2018,68
25/01/2018,68
26/01/2018,68
27/01/2018,68
28/01/2018,68
29/01/2018,68
30/01/2018,68
31/01/2018,68
01/02/2018,72
02/02/2018,72
03/02/2018,72
04/02/2018,72
05/02/2018,72
06/02/2018,72
07/02/2018,72
08/02/2018,72
09/02/2018,72
10/02/2018,72
11/02/2018,72
12/02/2018,72
13/02/2018,72
14/02/2018,72
15/02/2018,72
16/02/2018,72
17/02/2018,72
18/02/2018,72
19/02/2018,72
20/02/2018,72
21/02/2018,72
22/02/2018,72
23/02/2018,72
24/02/2018,72
25/02/2018,72
26/02/2018,72
27/02/2018,72
28/02/2018,72
01/03/2018,64
02/03/2018,64
03/03/2018,64
04/03/2018,64
05/03/2018,64
06/03/2018,64
07/03/2018,64
08/03/2018,64
09/03/2018,64
10/03/2018,64
11/03/2018,64
12/03/2018,64
13/03/2018,64
14/03/2018,64
15/03/2018,64
16/03/2018,64
17/03/2018,64
18/03/2018,64
19/03/2018,64
20/03/2018,64
21/03/2018,64
22/03/2018,64
23/03/2018,64
24/03/2018,64
25/03/2018,64
26/03/2018,64
27/03/2018,64
28/03/2018,64
29/03/2018,64
30/03/2018,64
31/03/2018,64
01/04/2018,70
02/04/2018,70
03/04/2018,70
04/04/2018,70
05/04/2018,70
06/04/2018,70
07/04/2018,70
08/04/2018,70
09/04/2018,70
10/04/2018,70
11/04/2018,70
12/04/2018,70
13/04/2018,70
14/04/2018,70
15/04/2018,70
16/04/2018,70
17/04/2018,70
18/04/2018,70
19/04/2018,70
20/04/2018,70
21/04/2018,70
22/04/2018,70
23/04/2018,70
24/04/2018,70
25/04/2018,70
26/04/2018,70
27/04/2018,70
28/04/2018,70
29/04/2018,70
30/04/2018,70
01/05/2018,47
02/05/2018,47
03/05/2018,47
04/05/2018,47
05/05/2018,47
06/05/2018,47
07/05/2018,47
08/05/2018,47
09/05/2018,47
10/05/2018,47
11/05/2018,47
12/05/2018,47
13/05/2018,47
14/05/2018,47
15/05/2018,47
16/05/2018,47
17/05/2018,47
18/05/2018,47
19/05/2018,47
20/05/2018,47
21/05/2018,47
22/05/2018,47
23/05/2018,47
24/05/2018,47
25/05/2018,47
26/05/2018,47
27/05/2018,47
28/05/2018,47
29/05/2018,47
30/05/2018,47
31/05/2018,47
01/06/2018,45
02/06/2018,45
03/06/2018,45
04/06/2018,45
05/06/2018,45
06/06/2018,45
07/06/2018,45
08/06/2018,45
09/06/2018,45
10/06/2018,45
11/06/2018,45
12/06/2018,45
13/06/2018,45
14/06/2018,45
15/06/2018,45
16/06/2018,45
17/06/2018,45
18/06/2018,45
19/06/2018,45
20/06/2018,45
21/06/2018,45
22/06/2018,45
23/06/2018,45
24/06/2018,45
25/06/2018,45
26/06/2018,45
27/06/2018,45
28/06/2018,45
29/06/2018,45
30/06/2018,45
01/07/2018,55
02/07/2018,55
03/07/2018,55
04/07/2018,55
05/07/2018,55
06/07/2018,55
07/07/2018,55
08/07/2018,55
09/07/2018,55
10/07/2018,55
11/07/2018,55
12/07/2018,55
13/07/2018,55
14/07/2018,55
15/07/2018,55
16/07/2018,55
17/07/2018,55
18/07/2018,55
19/07/2018,55
20/07/2018,55
21/07/2018,55
22/07/2018,55
23/07/2018,55
24/07/2018,55
25/07/2018,55
26/07/2018,55
27/07/2018,55
28/07/2018,55
29/07/2018,55
30/07/2018,55
31/07/2018,55
01/08/2018,46
02/08/2018,46
03/08/2018,46
04/08/2018,46
05/08/2018,46
06/08/2018,46
07/08/2018,46
08/08/2018,46
09/08/2018,46
10/08/2018,46
11/08/2018,46
12/08/2018,46
13/08/2018,46
14/08/2018,46
15/08/2018,46
16/08/2018,46
17/08/2018,46
18/08/2018,46
19/08/2018,46
20/08/2018,46
21/08/2018,46
22/08/2018,46
23/08/2018,46
24/08/2018,46
25/08/2018,46
26/08/2018,46
27/08/2018,46
28/08/2018,46
29/08/2018,46
30/08/2018,46
31/08/2018,46
01/09/2018,60
02/09/2018,60
03/09/2018,60
04/09/2018,60
05/09/2018,60
06/09/2018,60
07/09/2018,60
08/09/2018,60
09/09/2018,60
10/09/2018,60
11/09/2018,60
12/09/2018,60
13/09/2018,60
14/09/2018,60
15/09/2018,60
16/09/2018,60
17/09/2018,60
18/09/2018,60
19/09/2018,60
20/09/2018,60
21/09/2018,60
22/09/2018,60
23/09/2018,60
24/09/2018,60
25/09/2018,60
26/09/2018,60
27/09/2018,60
28/09/2018,60
29/09/2018,60
30/09/2018,60
01/10/2018,80
02/10/2018,80
03/10/2018,80
04/10/2018,80
05/10/2018,80
06/10/2018,80
07/10/2018,80
08/10/2018,80
09/10/2018,80
10/10/2018,80
11/10/2018,80
12/10/2018,80
13/10/2018,80
14/10/2018,80
15/10/2018,80
16/10/2018,80
17/10/2018,80
18/10/2018,80
19/10/2018,80
20/10/2018,80
21/10/2018,80
22/10/2018,80
23/10/2018,80
24/10/2018,80
25/10/2018,80
26/10/2018,80
27/10/2018,80
28/10/2018,80
29/10/2018,80
30/10/2018,80
31/10/2018,80
01/11/2018,52
02/11/2018,52
03/11/2018,52
04/11/2018,52
05/11/2018,52
06/11/2018,52
07/11/2018,52
08/11/2018,52
09/11/2018,52
10/11/2018,52
11/11/2018,52
12/11/2018,52
13/11/2018,52
14/11/2018,52
15/11/2018,52
16/11/2018,52
17/11/2018,52
18/11/2018,52
19/11/2018,52
20/11/2018,52
21/11/2018,52
22/11/2018,52
23/11/2018,52
24/11/2018,52
25/11/2018,52
26/11/2018,52
27/11/2018,52
28/11/2018,52
29/11/2018,52
30/11/2018,52
01/12/2018,66
02/12/2018,66
03/12/2018,66
04/12/2018,66
05/12/2018,66
06/12/2018,66
07/12/2018,66
08/12/2018,66
09/12/2018,66
10/12/2018,66
11/12/2018,66
12/12/2018,66
13/12/2018,66
14/12/2018,66
15/12/2018,66
16/12/2018,66
17/12/2018,66
18/12/2018,66
19/12/2018,66
20/12/2018,66
21/12/2018,66
22/12/2018,66
23/12/2018,66
24/12/2018,66
25/12/2018,66
26/12/2018,66
27/12/2018,66
28/12/2018,66
29/12/2018,66
30/12/2018,66
31/12/2018,66
01/01/2019,73
02/01/2019,73
03/01/2019,73
04/01/2019,73
05/01/2019,73
06/01/2019,73
07/01/2019,73
08/01/2019,73
09/01/2019,73
10/01/2019,73
11/01/2019,73
12/01/2019,73
13/01/2019,73
14/01/2019,73
15/01/2019,73
16/01/2019,73
17/01/2019,73
18/01/2019,73
19/01/2019,73
20/01/2019,73
21/01/2019,73
22/01/2019,73
23/01/2019,73
24/01/2019,73
25/01/2019,73
26/01/2019,73
27/01/2019,73
28/01/2019,73
29/01/2019,73
30/01/2019,73
31/01/2019,73
01/02/2019,61
02/02/2019,61
03/02/2019,61
04/02/2019,61
05/02/2019,61
06/02/2019,61
07/02/2019,61
08/02/2019,61
09/02/2019,61
10/02/2019,61
11/02/2019,61
12/02/2019,61
13/02/2019,61
14/02/2019,61
15/02/2019,61
16/02/2019,61
17/02/2019,61
18/02/2019,61
19/02/2019,61
20/02/2019,61
21/02/2019,61
22/02/2019,61
23/02/2019,61
24/02/2019,61
25/02/2019,61
26/02/2019,61
27/02/2019,61
28/02/2019,61
01/03/2019,75
02/03/2019,75
03/03/2019,75
04/03/2019,75
05/03/2019,75
06/03/2019,75
07/03/2019,75
08/03/2019,75
09/03/2019,75
10/03/2019,75
11/03/2019,75
12/03/2019,75
13/03/2019,75
14/03/2019,75
15/03/2019,75
16/03/2019,75
17/03/2019,75
18/03/2019,75
19/03/2019,75
20/03/2019,75
21/03/2019,75
22/03/2019,75
23/03/2019,75
24/03/2019,75
25/03/2019,75
26/03/2019,75
27/03/2019,75
28/03/2019,75
29/03/2019,75
30/03/2019,75
31/03/2019,75
01/04/2019,73
02/04/2019,73
03/04/2019,73
04/04/2019,73
05/04/2019,73
06/04/2019,73
07/04/2019,73
08/04/2019,73
09/04/2019,73
10/04/2019,73
11/04/2019,73
12/04/2019,73
13/04/2019,73
14/04/2019,73
15/04/2019,73
16/04/2019,73
17/04/2019,73
18/04/2019,73
19/04/2019,73
20/04/2019,73
21/04/2019,73
22/04/2019,73
23/04/2019,73
24/04/2019,73
25/04/2019,73
26/04/2019,73
27/04/2019,73
28/04/2019,73
29/04/2019,73
30/04/2019,73
01/05/2019,85
02/05/2019,85
03/05/2019,85
04/05/2019,85
05/05/2019,85
06/05/2019,85
07/05/2019,85
08/05/2019,85
09/05/2019,85
10/05/2019,85
11/05/2019,85
12/05/2019,85
13/05/2019,85
14/05/2019,85
15/05/2019,85
16/05/2019,85
17/05/2019,85
18/05/2019,85
19/05/2019,85
20/05/2019,85
21/05/2019,85
22/05/2019,85
23/05/2019,85
24/05/2019,85
25/05/2019,85
26/05/2019,85
27/05/2019,85
28/05/2019,85
29/05/2019,85
30/05/2019,85
31/05/2019,85
01/06/2019,33
02/06/2019,33
03/06/2019,33
04/06/2019,33
05/06/2019,33
06/06/2019,33
07/06/2019,33
08/06/2019,33
09/06/2019,33
10/06/2019,33
11/06/2019,33
12/06/2019,33
13/06/2019,33
14/06/2019,33
15/06/2019,33
16/06/2019,33
17/06/2019,33
18/06/2019,33
19/06/2019,33
20/06/2019,33
21/06/2019,33
22/06/2019,33
23/06/2019,33
24/06/2019,33
25/06/2019,33
26/06/2019,33
27/06/2019,33
28/06/2019,33
29/06/2019,33
30/06/2019,33
01/07/2019,40
02/07/2019,40
03/07/2019,40
04/07/2019,40
05/07/2019,40
06/07/2019,40
07/07/2019,40
08/07/2019,40
09/07/2019,40
10/07/2019,40
11/07/2019,40
12/07/2019,40
13/07/2019,40
14/07/2019,40
15/07/2019,40
16/07/2019,40
17/07/2019,40
18/07/2019,40
19/07/2019,40
20/07/2019,40
21/07/2019,40
22/07/2019,40
23/07/2019,40
24/07/2019,40
25/07/2019,40
26/07/2019,40
27/07/2019,40
28/07/2019,40
29/07/2019,40
30/07/2019,40
31/07/2019,40
01/08/2019,43
02/08/2019,43
03/08/2019,43
04/08/2019,43
05/08/2019,43
06/08/2019,43
07/08/2019,43
08/08/2019,43
09/08/2019,43
10/08/2019,43
11/08/2019,43
12/08/2019,43
13/08/2019,43
14/08/2019,43
15/08/2019,43
16/08/2019,43
17/08/2019,43
18/08/2019,43
19/08/2019,43
20/08/2019,43
21/08/2019,43
22/08/2019,43
23/08/2019,43
24/08/2019,43
25/08/2019,43
26/08/2019,43
27/08/2019,43
28/08/2019,43
29/08/2019,43
30/08/2019,43
31/08/2019,43
01/09/2019,37
02/09/2019,37
03/09/2019,37
04/09/2019,37
05/09/2019,37
06/09/2019,37
07/09/2019,37
08/09/2019,37
09/09/2019,37
10/09/2019,37
11/09/2019,37
12/09/2019,37
13/09/2019,37
14/09/2019,37
15/09/2019,37
16/09/2019,37
17/09/2019,37
18/09/2019,37
19/09/2019,37
20/09/2019,37
21/09/2019,37
22/09/2019,37
23/09/2019,37
24/09/2019,37
25/09/2019,37
26/09/2019,37
27/09/2019,37
28/09/2019,37
29/09/2019,37
30/09/2019,37
01/10/2019,39
02/10/2019,39
03/10/2019,39
04/10/2019,39
05/10/2019,39
06/10/2019,39
07/10/2019,39
08/10/2019,39
09/10/2019,39
10/10/2019,39
11/10/2019,39
12/10/2019,39
13/10/2019,39
14/10/2019,39
15/10/2019,39
16/10/2019,39
17/10/2019,39
18/10/2019,39
19/10/2019,39
20/10/2019,39
21/10/2019,39
22/10/2019,39
23/10/2019,39
24/10/2019,39
25/10/2019,39
26/10/2019,39
27/10/2019,39
28/10/2019,39
29/10/2019,39
30/10/2019,39
31/10/2019,39
01/11/2019,30
02/11/2019,30
03/11/2019,30
04/11/2019,30
05/11/2019,30
06/11/2019,30
07/11/2019,30
08/11/2019,30
09/11/2019,30
10/11/2019,30
11/11/2019,30
12/11/2019,30
13/11/2019,30
14/11/2019,30
15/11/2019,30
16/11/2019,30
17/11/2019,30
18/11/2019,30
19/11/2019,30
20/11/2019,30
21/11/2019,30
22/11/2019,30
23/11/2019,30
24/11/2019,30
25/11/2019,30
26/11/2019,30
27/11/2019,30
28/11/2019,30
29/11/2019,30
30/11/2019,30
01/12/2019,31
02/12/2019,31
03/12/2019,31
04/12/2019,31
05/12/2019,31
06/12/2019,31
07/12/2019,31
08/12/2019,31
09/12/2019,31
10/12/2019,31
11/12/2019,31
12/12/2019,31
13/12/2019,31
14/12/2019,31
15/12/2019,31
16/12/2019,31
17/12/2019,31
18/12/2019,31
19/12/2019,31
20/12/2019,31
21/12/2019,31
22/12/2019,31
23/12/2019,31
24/12/2019,31
25/12/2019,31
26/12/2019,31
27/12/2019,31
28/12/2019,31
29/12/2019,31
30/12/2019,31
31/12/2019,31
01/01/2020,57
02/01/2020,57
03/01/2020,57
04/01/2020,57
05/01/2020,57
06/01/2020,57
07/01/2020,57
08/01/2020,57
09/01/2020,57
10/01/2020,57
11/01/2020,57
12/01/2020,57
13/01/2020,57
14/01/2020,57
15/01/2020,57
16/01/2020,57
17/01/2020,57
18/01/2020,57
19/01/2020,57
20/01/2020,57
21/01/2020,57
22/01/2020,57
23/01/2020,57
24/01/2020,57
25/01/2020,57
26/01/2020,57
27/01/2020,57
28/01/2020,57
29/01/2020,57
30/01/2020,57
31/01/2020,57
01/02/2020,51
02/02/2020,51
03/02/2020,51
04/02/2020,51
05/02/2020,51
06/02/2020,51
07/02/2020,51
08/02/2020,51
09/02/2020,51
10/02/2020,51
11/02/2020,51
12/02/2020,51
13/02/2020,51
14/02/2020,51
15/02/2020,51
16/02/2020,51
17/02/2020,51
18/02/2020,51
19/02/2020,51
20/02/2020,51
21/02/2020,51
22/02/2020,51
23/02/2020,51
24/02/2020,51
25/02/2020,51
26/02/2020,51
27/02/2020,51
28/02/2020,51
29/02/2020,51
01/03/2020,75
02/03/2020,75
03/03/2020,75
04/03/2020,75
05/03/2020,75
06/03/2020,75
07/03/2020,75
08/03/2020,75
09/03/2020,75
10/03/2020,75
11/03/2020,75
12/03/2020,75
13/03/2020,75
14/03/2020,75
15/03/2020,75
16/03/2020,75
17/03/2020,75
18/03/2020,75
19/03/2020,75
20/03/2020,75
21/03/2020,75
22/03/2020,75
23/03/2020,75
24/03/2020,75
25/03/2020,75
26/03/2020,75
27/03/2020,75
28/03/2020,75
29/03/2020,75
30/03/2020,75
31/03/2020,75
01/04/2020,73
02/04/2020,73
03/04/2020,73
04/04/2020,73
05/04/2020,73
06/04/2020,73
07/04/2020,73
08/04/2020,73
09/04/2020,73
10/04/2020,73
11/04/2020,73
12/04/2020,73
13/04/2020,73
14/04/2020,73
15/04/2020,73
16/04/2020,73
17/04/2020,73
18/04/2020,73
19/04/2020,73
20/04/2020,73
21/04/2020,73
22/04/2020,73
23/04/2020,73
24/04/2020,73
25/04/2020,73
26/04/2020,73
27/04/2020,73
28/04/2020,73
29/04/2020,73
30/04/2020,73
01/05/2020,85
02/05/2020,85
03/05/2020,85
04/05/2020,85
05/05/2020,85
06/05/2020,85
07/05/2020,85
08/05/2020,85
09/05/2020,85
10/05/2020,85
11/05/2020,85
12/05/2020,85
13/05/2020,85
14/05/2020,85
15/05/2020,85
16/05/2020,85
17/05/2020,85
18/05/2020,85
19/05/2020,85
20/05/2020,85
21/05/2020,85
22/05/2020,85
23/05/2020,85
24/05/2020,85
25/05/2020,85
26/05/2020,85
27/05/2020,85
28/05/2020,85
29/05/2020,85
30/05/2020,85
31/05/2020,85
01/06/2020,33
02/06/2020,33
03/06/2020,33
04/06/2020,33
05/06/2020,33
06/06/2020,33
07/06/2020,33
08/06/2020,33
09/06/2020,33
10/06/2020,33
11/06/2020,33
12/06/2020,33
13/06/2020,33
14/06/2020,33
15/06/2020,33
16/06/2020,33
17/06/2020,33
18/06/2020,33
19/06/2020,33
20/06/2020,33
21/06/2020,33
22/06/2020,33
23/06/2020,33
24/06/2020,33
25/06/2020,33
26/06/2020,33
27/06/2020,33
28/06/2020,33
29/06/2020,33
30/06/2020,33
01/07/2020,36
02/07/2020,36
03/07/2020,36
04/07/2020,36
05/07/2020,36
06/07/2020,36
07/07/2020,36
08/07/2020,36
09/07/2020,36
10/07/2020,36
11/07/2020,36
12/07/2020,36
13/07/2020,36
14/07/2020,36
15/07/2020,36
16/07/2020,36
17/07/2020,36
18/07/2020,36
19/07/2020,36
20/07/2020,36
21/07/2020,36
22/07/2020,36
23/07/2020,36
24/07/2020,36
25/07/2020,36
26/07/2020,36
27/07/2020,36
28/07/2020,36
29/07/2020,36
30/07/2020,36
31/07/2020,36
01/08/2020,47
02/08/2020,47
03/08/2020,47
04/08/2020,47
05/08/2020,47
06/08/2020,47
07/08/2020,47
08/08/2020,47
09/08/2020,47
10/08/2020,47
11/08/2020,47
12/08/2020,47
13/08/2020,47
14/08/2020,47
15/08/2020,47
16/08/2020,47
17/08/2020,47
18/08/2020,47
19/08/2020,47
20/08/2020,47
21/08/2020,47
22/08/2020,47
23/08/2020,47
24/08/2020,47
25/08/2020,47
26/08/2020,47
27/08/2020,47
28/08/2020,47
29/08/2020,47
30/08/2020,47
31/08/2020,47
01/09/2020,26
02/09/2020,26
03/09/2020,26
04/09/2020,26
05/09/2020,26
06/09/2020,26
07/09/2020,26
08/09/2020,26
09/09/2020,26
10/09/2020,26
11/09/2020,26
12/09/2020,26
13/09/2020,26
14/09/2020,26
15/09/2020,26
16/09/2020,26
17/09/2020,26
18/09/2020,26
19/09/2020,26
20/09/2020,26
21/09/2020,26
22/09/2020,26
23/09/2020,26
24/09/2020,26
25/09/2020,26
26/09/2020,26
27/09/2020,26
28/09/2020,26
29/09/2020,26
30/09/2020,26
01/10/2020,27
02/10/2020,27
03/10/2020,27
04/10/2020,27
05/10/2020,27
06/10/2020,27
07/10/2020,27
08/10/2020,27
09/10/2020,27
10/10/2020,27
11/10/2020,27
12/10/2020,27
13/10/2020,27
14/10/2020,27
15/10/2020,27
16/10/2020,27
17/10/2020,27
18/10/2020,27
19/10/2020,27
20/10/2020,27
21/10/2020,27
22/10/2020,27
23/10/2020,27
24/10/2020,27
25/10/2020,27
26/10/2020,27
27/10/2020,27
28/10/2020,27
29/10/2020,27
30/10/2020,27
31/10/2020,27
01/11/2020,51
02/11/2020,51
03/11/2020,51
04/11/2020,51
05/11/2020,51
06/11/2020,51
07/11/2020,51
08/11/2020,51
09/11/2020,51
10/11/2020,51
11/11/2020,51
12/11/2020,51
13/11/2020,51
14/11/2020,51
15/11/2020,51
16/11/2020,51
17/11/2020,51
18/11/2020,51
19/11/2020,51
20/11/2020,51
21/11/2020,51
22/11/2020,51
23/11/2020,51
24/11/2020,51
25/11/2020,51
26/11/2020,51
27/11/2020,51
28/11/2020,51
29/11/2020,51
30/11/2020,51
01/12/2020,64
02/12/2020,64
03/12/2020,64
04/12/2020,64
05/12/2020,64
06/12/2020,64
07/12/2020,64
08/12/2020,64
09/12/2020,64
10/12/2020,64
11/12/2020,64
12/12/2020,64
13/12/2020,64
14/12/2020,64
15/12/2020,64
16/12/2020,64
17/12/2020,64
18/12/2020,64
19/12/2020,64
20/12/2020,64
21/12/2020,64
22/12/2020,64
23/12/2020,64
24/12/2020,64
25/12/2020,64
26/12/2020,64
27/12/2020,64
28/12/2020,64
29/12/2020,64
30/12/2020,64
31/12/2020,64
01/01/2021,49
02/01/2021,49
